Rehman_Chishti,0.1027
Christopher_Chope,0.0
Greg_Clark,0.0
Derek_Twigg,0.0
Karl_Turner,0.75
Liz_Truss,63.141799999999996
Jon_Trickett,0.0
Justin_Tomlinson,0.5
Edward_Timpson,0.0
Stephen_Timms,0.75
Emily_Thornberry,0.0
Gareth_Thomas,3.5
Mark_Tami,0.0
Stephen_Metcalfe,0.0
Robert_Courts,1.25
Sarah_Olney,0.0
Caroline_Johnson,0.0
Trudy_Harrison,0.0
Thérèse_Coffey,3.0
Yvette_Cooper,9.75
Jeremy_Corbyn,0.5
Geoffrey_Cox,0.0
Stephen_Crabb,0.0
Stella_Creasy,0.0
Tracey_Crouch,0.0
Jon_Cruddas,0.0
John_Cryer,0.0
Alex_Cunningham,4.5
Ed_Davey,0.75
Wayne_David,5.0
David_Davies,0.0
Geraint_Davies,0.0
Philip_Davies,0.0
David_Davis,0.0
Caroline_Dinenage,0.0
Jonathan_Djanogly,0.0
Jeffrey_Donaldson,0.0
Marsha_de_Cordova,0.75
Anna_McMorrin,4.75
Wera_Hobhouse,0.0
Matt_Western,0.75
Rosie_Duffield,0.5
Stephanie_Peacock,0.8817999999999999
Christine_Jardine,0.0
Alex_Sobel,3.25
Luke_Pollard,2.5
Matt_Rodda,0.5
Lloyd_Russell-Moyle,0.0
Bambos_Charalambous,1.5
Lee_Rowley,0.0
Jack_Brereton,0.0
Tonia_Antoniazzi,0.5018
Liz_Twist,0.0
Tanmanjeet_Singh_Dhesi,2.25
Ben_Lake,0.0
Preet_Gill,4.0238
Darren_Jones,0.0
Bim_Afolami,0.0
Julia_Lopez,0.0
David_Duguid,0.0
Stephen_Morgan,1.5
Sarah_Jones,1.5
Jackie_Doyle-Price,0.0
Mike_Amesbury,1.5
Ben_Bradley,0.0
Layla_Moran,1.5
David_Linden,0.75
Jack_Dromey,0.0
Andrew_Bowie,6.0
Dan_Carden,0.0
Simon_Clarke,3.0
James_Duddridge,0.0
Gillian_Keegan,0.0
Alex_Burghart,1.5
Ellie_Reeves,0.0
Rachel_Maclean,2.25
Emma_Hardy,3.75
Alex_Norris,2.25
Leo_Docherty,0.0
Mohammad_Yasin,0.0
Bob_Seely,0.0
Eddie_Hughes,0.0
Iain_Duncan_Smith,0.0
Philip_Dunne,0.0
Angela_Eagle,5.75
Maria_Eagle,0.75
Clive_Efford,0.0
Julie_Elliott,0.0
Michael_Ellis,0.0
Tobias_Ellwood,0.0
Bill_Esterson,7.353999999999999
Chris_Evans,5.25
Nigel_Evans,0.0
David_Evennett,0.0
Michael_Fabricant,0.0
