name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Axel Knoerig;Q792225;http://commons.wikimedia.org/wiki/Special:FilePath/Axelknoerig.JPG;FALSCH;;axel_knoerig;;WAHR
Axel Echeverria;Q108703331;;FALSCH;;Axel_MdB;;WAHR
Bernd Riexinger;Q69346;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93085.jpg;FALSCH;;b_riexinger;;WAHR
Lisa Badum;Q40998238;http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Badum%2C%20MdB.jpg;FALSCH;;badulrichmartha;;WAHR
Bärbel Bas;Q1019016;http://commons.wikimedia.org/wiki/Special:FilePath/Empfang%20f%C3%BCr%20Bundestagspr%C3%A4sidentin%20B%C3%A4rbel%20Bas%20im%20K%C3%B6lner%20Rathaus-5456.jpg;FALSCH;;baerbelbas;;WAHR
Bärbel Kofler;Q1019029;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20B%C3%A4rbel%20Kofler%20SPD%20MdB%20by%20Olaf%20Kosinsky-8361.jpg;FALSCH;;BaerbelKofler;;WAHR
Daniel Baldy;Q108717680;http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Baldy%20%282021%29.jpg;FALSCH;;baldy_daniel;;WAHR
Alexander Bartz;Q108571734;;WAHR;;BartzAlexander;;WAHR
Beate Walter-Rosenheimer;Q813207;http://commons.wikimedia.org/wiki/Special:FilePath/Beate%20Walter-Rosenheimer.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Beate%20Walter-Rosenheimer.jpg;FALSCH;;beatewaro;;WAHR
Beatrix von Storch;Q14924803;http://commons.wikimedia.org/wiki/Special:FilePath/2019-09-01%20Wahlabend%20Sachsen%20by%20Sandro%20Halank%E2%80%93017.jpg;FALSCH;;Beatrix_vStorch;;WAHR
Bengt Bergt;Q108752434;;FALSCH;;bengtbergt;;WAHR
Bernd Baumann;Q19362177;http://commons.wikimedia.org/wiki/Special:FilePath/Bernd%20Baumann-8845.jpg;FALSCH;;berndbaumannafd;;WAHR
Bernd Westphal;Q15114148;http://commons.wikimedia.org/wiki/Special:FilePath/Westphal%2C%20Bernd-0246.jpg;FALSCH;;BerndWestphal4;;WAHR
Bernhard Daldrup;Q15273689;http://commons.wikimedia.org/wiki/Special:FilePath/20131129%20Bernhard%20Daldrup%200926.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Bernhard%20Daldrup%20%28KPFC%29%2001.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard%20Daldrup%20%282021%29.jpg;FALSCH;;BernhardDaldrup;;WAHR
Bettina Lugk;Q108708650;http://commons.wikimedia.org/wiki/Special:FilePath/Bettina%20Lugk.jpg;FALSCH;;BettinaLugk;;WAHR
Bernhard Herrmann;Q108756599;http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard%20Herrmann.png;FALSCH;;BHerrmann_;;WAHR
Bettina Hoffmann;Q41244415;http://commons.wikimedia.org/wiki/Special:FilePath/Bettina%20Hoffmann%20MdB.jpg;FALSCH;;bhoffmann_mdb;;WAHR
Misbah Khan;Q76708611;http://commons.wikimedia.org/wiki/Special:FilePath/Misbah%20Khan.jpg;FALSCH;;Bina_Khan_;;WAHR
Björn Manuel Simon;Q40998580;http://commons.wikimedia.org/wiki/Special:FilePath/Bj%C3%B6rn%20Simon.jpg;FALSCH;;BjoernSimon;;WAHR
Boris Mijatovic;Q108737820;;FALSCH;;borismijatovic;;WAHR
Mario Brandenburg;Q40999277;http://commons.wikimedia.org/wiki/Special:FilePath/Mario%20Brandenburg%20zugeschnitten.jpg;FALSCH;;BraFDP;;WAHR
Silvia Breher;Q40998761;http://commons.wikimedia.org/wiki/Special:FilePath/2019-11-22%20Silvia%20Breher%20CDU%20Parteitag%20by%20OlafKosinsky%20MG%205793.jpg;WAHR;https://pbs.twimg.com/profile_images/1337057181158477826/P7gTLIph_normal.jpg;BreherSilvia;Politikerin. Mama. Stellvertr. Vors. CDU Deutschland, Bundestagsabgeordnete Oldenburger Münsterland. Echtes Landkind. Heimatliebe. Kann uk Platt verstaohn. Moin;WAHR
Sebastian Brehm;Q40998256;http://commons.wikimedia.org/wiki/Special:FilePath/Brehm%20Sebastian%202017%20by%20Thomas%20Lother.jpg;FALSCH;;Brehm_inNBGNord;;WAHR
Brian Nickholz;Q108757715;http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Nickholz%20%282021%29.jpg;FALSCH;;BrianNickholz;;WAHR
Britta Haßelmann;Q920726;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Britta%20Ha%C3%9Felmann%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%931.jpg;FALSCH;;BriHasselmann;;WAHR
Bruno Hönel;Q108707615;;FALSCH;;bruno_hoenel;;WAHR
Benjamin Strasser;Q40998001;http://commons.wikimedia.org/wiki/Special:FilePath/Portr%C3%A4t%20Benjamin%20Strasser.jpg;FALSCH;;bstrasser;;WAHR
Sandra Bubendorfer-Licht;Q84056228;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Sandra%20Bubendorfer-Licht%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%931.jpg;FALSCH;;Bubendorferfdp;;WAHR
Olaf Scholz;Q61053;http://commons.wikimedia.org/wiki/Special:FilePath/Olaf%20Scholz%2C%2015-12-2022%20%281%29%20%28cropped%29.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Olaf%20Scholz%2C%2015-12-2022%20%281%29%20%28cropped%29.jpg;FALSCH;;Bundeskanzler olafscholz;;WAHR
Karlheinz Busen;Q1733789;http://commons.wikimedia.org/wiki/Special:FilePath/Karlheinz%20Busen%20%28cropped%29.jpg;FALSCH;;busen_mdb;;WAHR
Clara Bünger;Q110421439;http://commons.wikimedia.org/wiki/Special:FilePath/Clara%20B%C3%BCnger%20%28cropped%29.jpg;FALSCH;;C_AB_;;WAHR
Christian Lindner;Q85806;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Christian%20Lindner%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;c_lindner;;WAHR
Christine Aschenberg-Dugnus;Q1083405;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Christine%20Aschenberg-Dugnus%20%28KPFC%29%2001.jpg;FALSCH;;cad59;;WAHR
Cansel Kiziltepe;Q15434496;http://commons.wikimedia.org/wiki/Special:FilePath/Kiziltepe%2C%20Cansel-9843.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Cansel%20Kiziltepe%20%282021%29.jpg;FALSCH;;CanselK CanselK;;WAHR
Caren Lay;Q1035894;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Caren%20Lay%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%933.jpg;FALSCH;;CarenLay;;WAHR
Carina Konrad;Q40999227;http://commons.wikimedia.org/wiki/Special:FilePath/Maischberger%20-%202019-02-27-5667.jpg;FALSCH;;carina_konrad;;WAHR
Carlos Kasper;Q108756858;http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Kasper%20%282021%29.jpg;FALSCH;;CarlosKasperMdB;;WAHR
Carmen Wegge;Q108705715;http://commons.wikimedia.org/wiki/Special:FilePath/2022%2005%2016%20-%20Carmen%20Wegge%20Portrait%20-%20Photo%20by%20Fionn%20Grosse%20-%2010h%2012min%2040s%20-909832.jpg;FALSCH;;CarmenWegge;;WAHR
Carolin Wagner;Q108760467;;FALSCH;;CaroWagner_in;;WAHR
Carsten Körber;Q15793659;http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6rber%2C%20Carsten-9504.jpg;FALSCH;;CarstenKoerber;;WAHR
Carsten Müller;Q111620;http://commons.wikimedia.org/wiki/Special:FilePath/2019-05-09%20Carsten%20M%C3%BCller%20CDU%20MdB%20by%20Olaf%20Kosinsky-1524.jpg http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BCller%2C%20Carsten-9322.jpg;FALSCH;;CarstenMuellers;;WAHR
Carsten Träger;Q15793668;http://commons.wikimedia.org/wiki/Special:FilePath/Tr%C3%A4ger%20carsten%20BTW17%202.jpg;FALSCH;;CarstenTraeger;;WAHR
Catarina dos Santos Firnhaber;Q108754086;;FALSCH;;CatarinaDosSa;;WAHR
Mark Helfrich;Q15813758;http://commons.wikimedia.org/wiki/Special:FilePath/Helfrich%2C%20Mark-1010.jpg;WAHR;https://pbs.twimg.com/profile_images/3679556139/0e3c15728e353ce6ed9d384096cf1bdd_normal.jpeg;cdu_mark;;WAHR
Axel Müller;Q40998023;http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2067600%20Axel%20M%C3%BCller%20%28Bundestag%202020%29.jpg;WAHR;;cduaxelmueller;;WAHR
Cem Özdemir;Q12839;http://commons.wikimedia.org/wiki/Special:FilePath/Cem%20%C3%96zdemir%20MdB%20%28cropped%29.jpg;FALSCH;;cem_oezdemir;;WAHR
Chantal Kopf;Q108713708;;FALSCH;;chantal_kopf;;WAHR
Christian Sauter;Q40975213;;FALSCH;;Chr_Sauter;;WAHR
Christian Kühn;Q106938;http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%BChn%2C%20Christian-1312.jpg;FALSCH;;ChrisKuehn_mdb;;WAHR
Christian Leye;Q108731862;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Leye%2002%20%28cropped%29.jpg;FALSCH;;christian_leye;;WAHR
Christian Dürr;Q102641;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20D%C3%BCrr%20%282017%29%20%28cropped%29.jpg;FALSCH;;christianduerr;;WAHR
Christian Haase;Q14943656;http://commons.wikimedia.org/wiki/Special:FilePath/Haase%2C%20Christian-0201.jpg;FALSCH;;ChristianHaase6;;WAHR
Christian Hirte;Q1080321;http://commons.wikimedia.org/wiki/Special:FilePath/Hirte%2C%20Christian-0221.jpg;FALSCH;;christianhirte;;WAHR
Christina Stumpp;Q108702403;;FALSCH;;christinastumpp;;WAHR
Christoph Ploß;Q40974976;http://commons.wikimedia.org/wiki/Special:FilePath/Christoph%20Plo%C3%9F%202020%20%28cropped%29.jpg;FALSCH;;christophploss;;WAHR
Christian Wirth;Q40473868;http://commons.wikimedia.org/wiki/Special:FilePath/2022-03-27%20Landtagswahl%20im%20Saarland%202022%201DX%207625%20by%20Stepro.jpg;FALSCH;;ChrWirthMdB;;WAHR
Christina-Johanne Schröder;Q107305013;http://commons.wikimedia.org/wiki/Special:FilePath/Christina-Johanne%20Schr%C3%B6der.jpg;FALSCH;;cj_schroeder;;WAHR
Carl-Julius Cronenberg;Q40999085;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Carl-Julius%20Cronenberg%20FDP%20MdB%20by%20Olaf%20Kosinsky9339.jpg;FALSCH;;cjcronenberg;;WAHR
Claudia Moll;Q40998854;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203739%20by%20Stepro.jpg;FALSCH;;ClaudiaMollMdB;;WAHR
Cornelia Möhring;Q1133381;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Cornelia%20M%C3%B6hring%20%28KPFC%29%2002.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Cornelia%20M%C3%B6hring.jpg;FALSCH;;Conni_Moehring;;WAHR
Corinna Miazga;Q40878850;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Corinna%20Miazga%20MdB%20by%20Olaf%20Kosinsky-9537.jpg;FALSCH;;CorinnaMiazga;;WAHR
Christian Petry;Q15794238;http://commons.wikimedia.org/wiki/Special:FilePath/Pressebild%20Christian%20Petry%202017.jpg;FALSCH;;CPetryMdB;;WAHR
Claudia Raffelhüschen;Q108706759;;FALSCH;;craffelhueschen;;WAHR
Corinna Rüffer;Q15092209;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Corinna%20R%C3%BCffer%20MdB%20by%20Olaf%20Kosinsky-9002.jpg;FALSCH;;crueffer;;WAHR
Christian von Stetten;Q88346;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20von%20Stetten%20Bild%201.jpg;FALSCH;;CvStetten;;WAHR
Daniela De Ridder;Q15275916;http://commons.wikimedia.org/wiki/Special:FilePath/De%20Ridder%2C%20Daniela-9421.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Daniela%20De%20Ridder%20%282021%29.jpg;FALSCH;;danieladeridder;;WAHR
Daniela Kluckert;Q40997285;http://commons.wikimedia.org/wiki/Special:FilePath/Kluckert%20Daniela-2-30x20%20%28cropped%29.jpg;FALSCH;;DanielaKluckert;;WAHR
Daniel Rinkert;Q114134624;;FALSCH;;DanielRinkert;;WAHR
Daniela Ludwig;Q1163474;http://commons.wikimedia.org/wiki/Special:FilePath/Daniela%20Ludwig%20%281TK5739%29.jpg;FALSCH;;DaniLudwigMdB;;WAHR
Deborah Düring;Q108718714;;FALSCH;;DeborahDuering;;WAHR
Denise Loop;Q108734308;;FALSCH;;denise_loop;;WAHR
Luise Amtsberg;Q1876595;http://commons.wikimedia.org/wiki/Special:FilePath/Luise%20Amtsberg%20MdB%20%28cropped%29.jpg;FALSCH;;DEonHumanRights;;WAHR
Andreas Lenz;Q15783327;http://commons.wikimedia.org/wiki/Special:FilePath/Lenz%2C%20Andreas-1461.jpg;FALSCH;;DerLenzMdB;;WAHR
Derya Türk-Nachbaur;Q108733123;http://commons.wikimedia.org/wiki/Special:FilePath/Derya%20T%C3%BCrk-Nachbaur%20%282021%29.jpg;FALSCH;;derya_tn;;WAHR
Sandra Detzer;Q27888351;http://commons.wikimedia.org/wiki/Special:FilePath/Sandra%20Detzer%20%282016%29.jpg;FALSCH;;detzer_sandra;;WAHR
Daniel Föst;Q15804500;http://commons.wikimedia.org/wiki/Special:FilePath/Foest%20Daniel.jpg;FALSCH;;DFoest;;WAHR
Dagmar Schmidt;Q15433815;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Dagmar%20Schmidt%20SPD%20MdB%20by%20Olaf%20Kosinsky-9256.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Schmidt%2C%20Dagmar-1443.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dagmar%20Schmidt%20%282021%29.jpg;FALSCH;;dieschmidt;;WAHR
Dietmar Bartsch;Q99450;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93141.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-10%20Dietmar%20Bartsch%20MdB%20by%20Olaf%20Kosinsky-7731.jpg;FALSCH;;DietmarBartsch;;WAHR
Dietmar Friedhoff;Q40998811;;FALSCH;;dietmarfriedho1;;WAHR
Dirk Brandes;Q108753147;;WAHR;;DirkBrandes74;;WAHR
Dirk Spaniel;Q40983005;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Dirk%20Spaniel%20MdB%20by%20Olaf%20Kosinsky-8661.jpg;FALSCH;;DirkSpaniel;;WAHR
Dirk Wiese;Q14943007;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203039%20by%20Stepro.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Dirk%20Wiese%20%28KPFC%29%2001.jpg;FALSCH;;DirkWiese4;;WAHR
Sabine Dittmar;Q1421371;http://commons.wikimedia.org/wiki/Special:FilePath/Sabine%20Dittmar%202012%20-%20RalfR.jpg;FALSCH;;dittmarsabine;;WAHR
Dieter Janecek;Q1222215;http://commons.wikimedia.org/wiki/Special:FilePath/Janecek%2C%20Dieter-0500.jpg;FALSCH;;DJanecek;;WAHR
Bijan Djir-Sarai;Q106033;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Bijan%20Djir-Sarai%20FDP%20MdB%20by%20Olaf%20Kosinsky7951.jpg;FALSCH;;DjirSarai;;WAHR
Volker Redder;Q108756945;;FALSCH;;docredder;;WAHR
Dorothee Martin;Q1250211;http://commons.wikimedia.org/wiki/Special:FilePath/Dorothee%20Martin%20%282021%29.jpg;FALSCH;;Doro_Martin;;WAHR
Dorothee Bär;Q85851;http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%A4r%20Dorothee%202017%20by%20Christian%20Weber.jpg;FALSCH;;DoroBaer;;WAHR
Christos Pantazis;Q14429713;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Christos%20Pantazis.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Christos%20Pantazis%20%282021%29.jpg;FALSCH;;Dr_Pantazis;;WAHR
Rainer Kraft;Q40984890;http://commons.wikimedia.org/wiki/Special:FilePath/2019-05-09%20Rainer%20Kraft%20AfD%20MdB%20by%20Olaf%20Kosinsky-2097.jpg;FALSCH;;Dr_Rainer_Kraft;;WAHR
Christina Baum;Q23559850;;FALSCH;;DrChristinaBaum;;WAHR
Joe Weingarten;Q72837814;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Joe%20Weingarten%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Joe%20Weingarten%20%282021%29.jpg;FALSCH;;DrJoeWeingarten;;WAHR
Michael Espendiller;Q40875653;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Michael%20Espendiller%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;DrMEspendiller;;WAHR
Harald Ebner;Q1524836;http://commons.wikimedia.org/wiki/Special:FilePath/Ebner%2C%20Harald-8894.jpg;FALSCH;;ebner_sha;;WAHR
Ralph Edelhäußer;Q15841669;;WAHR;https://pbs.twimg.com/profile_images/1528620797841051648/rB9IsCEk_normal.jpg;edelhaeusser_ra;Direkt gewählter Bundestagsabgeordneter (CSU) ???? |Erster Bürgermeister a.D. der Stadt Roth | Sport-Fan | Autonarr ??;WAHR
Edgar Naujok;Q108733120;;FALSCH;;edgar_naujok;;WAHR
Ekin Deligöz;Q63798;http://commons.wikimedia.org/wiki/Special:FilePath/Delig%C3%B6z%2C%20Ekin-9600.jpg;FALSCH;;ekindeligoez;;WAHR
Kaweh Mansoori;Q108731873;http://commons.wikimedia.org/wiki/Special:FilePath/Kaweh%20Mansoori%20%282021%29.jpg;FALSCH;;El_KaWeh_;;WAHR
Elisabeth Winkelmeier-Becker;Q1279621;http://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%20Winkelmeier-Becker%202013.jpg;FALSCH;;ElisabethWinke4;;WAHR
Emilia Fester;Q108736876;;FALSCH;;emiliafester;;WAHR
Martina Englhardt-Kopf;Q108755811;;WAHR;https://pbs.twimg.com/profile_images/1335677441910648832/IfN_Y9ur_normal.jpg;EnglhardtKopf;Flexible;WAHR
Enrico Komning;Q26792878;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Enrico%20Komning%20%28KPFC%29%2001.jpg;FALSCH;;EnricoKomning;;WAHR
Erhard Grundl;Q40998214;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203348%20by%20Stepro.jpg;FALSCH;;Erhard_Grundl;;WAHR
Erik von Malottki;Q108705721;http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20von%20Malottki%20%282021%29.jpg;FALSCH;;erikvonmalottki;;WAHR
Klaus Ernst;Q26206;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93054.jpg;FALSCH;;ernst_klaus;;WAHR
Erwin Rüddel;Q1363394;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Erwin%20R%C3%BCddel%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;erwin_rueddel;;WAHR
Saskia Esken;Q15813082;http://commons.wikimedia.org/wiki/Special:FilePath/2019-09-10%20SPD%20Regionalkonferenz%20Team%20Esken%20Walter-Borjans%20by%20OlafKosinsky%20MG%200453%20%28cropped%29.jpg;FALSCH;;EskenSaskia;;WAHR
Esra Limbacher;Q107285317;http://commons.wikimedia.org/wiki/Special:FilePath/Esra-Leon%20Limbacher.jpg;WAHR;https://pbs.twimg.com/profile_images/1434740017046429702/FYcuZ0yK_normal.jpg;EsraLimbacher;Zu Hause im ?? Europas ???? Saarland | Direkt gewählter Bundestagsabgeordneter Wahlkreis 299 | Mittelstandsbeauftragter SPD Bundestagsfraktion;WAHR
Michael Theurer;Q109925;http://commons.wikimedia.org/wiki/Special:FilePath/2015-01-05%202863%20Michael%20Theurer%20%28Landesparteitag%20FDP%20Baden-W%C3%BCrttemberg%29.jpg;FALSCH;;EUTheurer;;WAHR
Friedhelm Boginski;Q15810536;http://commons.wikimedia.org/wiki/Special:FilePath/22%2008%2026%20Friedhelm%20Boginski%20RRK2610.jpg;FALSCH;;f_boginski;;WAHR
Franziska Mascheck;Q108757168;http://commons.wikimedia.org/wiki/Special:FilePath/Franziska%20Mascheck%20%282021%29.jpg;FALSCH;;f_mascheck;;WAHR
Frank Schäffler;Q90973;http://commons.wikimedia.org/wiki/Special:FilePath/2020-10-29%20Frank%20Sch%C3%A4ffler%20MdB%20FDP%20by%20OlafKosinsky%202610.jpg;FALSCH;;f_schaeffler;;WAHR
Fabian Gramling;Q27031512;http://commons.wikimedia.org/wiki/Special:FilePath/Fabian%20Gramling.jpg;FALSCH;;FabianGramling;;WAHR
Yasmin Fahimi;Q15606894;http://commons.wikimedia.org/wiki/Special:FilePath/2018-01-08%20IHK-Auftakt%20der%20Industrie-%20und%20Handelskammer%20Hannover%2C%20Congress%20Centrum%20%28193d%29%20MdB%20Yasmin%20Fahimi.jpg;WAHR;https://pbs.twimg.com/profile_images/1038035057502572545/bURW8t59_normal.jpg;FahimiYasmin;#DGB-Vorsitzende @dgb_news | Überzeugungstäterin |  Feministin | ;WAHR
Falko Mohrs;Q41111971;http://commons.wikimedia.org/wiki/Special:FilePath/Falko%20Mohrs%20Kandidatenbild.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Falko%20Mohrs%20%282021%29.jpg;FALSCH;;FalkoMohrs;;WAHR
Felix Banaszak;Q17591264;http://commons.wikimedia.org/wiki/Special:FilePath/LDK%20Bielefeld%2025.-26.6.2022%20%2852173762733%29.jpg;FALSCH;;fbanaszak;;WAHR
Franziska Brantner;Q76265;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Franziska%20Brantner%20MdB%20by%20Olaf%20Kosinsky-9605.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Brantner%2C%20Franziska-0041.jpg;FALSCH;;fbrantner;;WAHR
Frank Bsirske;Q90773;http://commons.wikimedia.org/wiki/Special:FilePath/Fsa09%2C%20Frank%20Bsirske.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Fsa2010-Bsirske-FSA%202010-11.jpg;FALSCH;;FBsirske FBsirske;;WAHR
Katja Hessel;Q1557103;http://commons.wikimedia.org/wiki/Special:FilePath/Katja%20Hessel%202016.jpg;FALSCH;;fdp_hessel;;WAHR
Johannes Fechner;Q15434300;http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Johannes%20Fechner%2C%20MdB%20SPD%20%2819079429688%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1105755526837821446/BSE_YEtO_normal.jpg;FechnerJohannes;MdB I SPD I Parlamentarischer Geschäftsführer und Justiziar der SPD-Bundestagsfraktion I Emmendingen-Lahr I;WAHR
Felix Schreiner;Q1403798;http://commons.wikimedia.org/wiki/Special:FilePath/Schreiner%20Felix%20Jung%20von%20Matt%202017-05-07%20kandidatenportrait%20plakat%200.png;FALSCH;;felixschreiner;;WAHR
Fritz Güntzler;Q1466480;http://commons.wikimedia.org/wiki/Special:FilePath/Fritz%20G%C3%BCntzler%20%282021%29.jpg;FALSCH;;FGuentzler;;WAHR
Frauke Heiligenstadt;Q1451942;http://commons.wikimedia.org/wiki/Special:FilePath/Frauke%20Heiligenstadt%20%28Martin%20Rulsch%29%202.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Heiligenstadt%2C%20Frauke-8755.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Frauke%20Heiligenstadt%20%282021%29.jpg;FALSCH;;Fheiligenstadt;;WAHR
Franziska Hoppermann;Q108713725;http://commons.wikimedia.org/wiki/Special:FilePath/Franziska%20Hoppermann%20Portrait.jpg;FALSCH;;FHoppermann;;WAHR
Sebastian Fiedler;Q88311083;http://commons.wikimedia.org/wiki/Special:FilePath/FiedlerinM%C3%BClheim.jpg;FALSCH;;fiedelseb;;WAHR
Filiz Polat;Q103972;http://commons.wikimedia.org/wiki/Special:FilePath/Polat%2C%20Filiz-9309.jpg;FALSCH;;filizgreen;;WAHR
Frank Junge;Q15810123;http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-12%20-%20Frank%20Junge%20MdB%20-%208962.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Junge%20%282021%29.jpg;FALSCH;;fjunge;;WAHR
Franziska Kersten;Q108756904;http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Franziska%20Kersten%20%282022%29.jpg;FALSCH;;FKerstenMdB;;WAHR
Florian Oßner;Q14943430;http://commons.wikimedia.org/wiki/Special:FilePath/O%C3%9Fner%2C%20Florian-1000.jpg;FALSCH;;Florian_Ossner;;WAHR
Florian Toncar;Q1429938;http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Florian%20Toncar.jpg;FALSCH;;florian_toncar;;WAHR
Florian Müller;Q108757683;;FALSCH;;FlorianMM;;WAHR
Frank Rinck;Q108757902;;WAHR;https://pbs.twimg.com/profile_images/1477994545224851457/tnAdB0W__normal.jpg;Frank_Rinck_MdB;;WAHR
Edgar Franke;Q1283882;http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Franke%20MdB%20Wahlkreis%20171%202009.jpg;FALSCH;;FrankeEdgar;;WAHR
Frank Schwabe;Q1444160;http://commons.wikimedia.org/wiki/Special:FilePath/Schwabe%2C%20Frank-0167.jpg;FALSCH;;FrankSchwabe;;WAHR
Markus Frohnmaier;Q24540200;http://commons.wikimedia.org/wiki/Special:FilePath/Frohnmaier-06%20%28cropped%29.jpg;FALSCH;;Frohnmaier_AfD;;WAHR
Fabian Funke;Q108756011;http://commons.wikimedia.org/wiki/Special:FilePath/Fabian%20Funke%20%282021%29.jpg;FALSCH;;funke_fabian;;WAHR
Gerald Ullrich;Q40999439;http://commons.wikimedia.org/wiki/Special:FilePath/Gerald%20Ullrich%20MdB%202017.jpg;FALSCH;;G_UllrichFDP;;WAHR
Gabriele Katzmarek;Q15811216;http://commons.wikimedia.org/wiki/Special:FilePath/Katzmarek%2C%20Gabriele-0378.jpg;FALSCH;;GabyKatzmarek;;WAHR
Ingo Gädechens;Q1663123;http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A4dechens%2C%20Ingo-0629.jpg;FALSCH;;gadechens;;WAHR
Tessa Ganserer;Q15834076;http://commons.wikimedia.org/wiki/Special:FilePath/2019-01-14%20Tessa%20Ganserer%204646.JPG;FALSCH;;GansGruen;;WAHR
Jonas Geissler;Q30579524;;WAHR;https://pbs.twimg.com/profile_images/800460085717766144/ybgRZE9k_normal.jpg;GeisslerJonas;JU Bezirksvorsitzender | Stadtrat | Kreisrat | #Kronach;WAHR
